3,3,06/16/2016 13:24,"20.51148342, -100.80755553","14Q, 311514.7128888, 2269125.72735489",Av. Constituyentes 320 (North Side),Poniente,Structural Measurement,314,-,0.2,5,https://drive.google.com/open?id=0B6MCY2doAFR0Q0JWMTdXVWhpVG8,https://drive.google.com/file/d/0B-k-j9njrUiLWWJMdFZ5R2ZYX0U/view?usp=sharing,Road,Fracture on concrete road,https://drive.google.com/open?id=0B3roOl6qm5iSYVBOMG1CLWV0dVU,Road,Fracture on concrete road. Smaller than 1.,https://drive.google.com/open?id=0B3roOl6qm5iSTzJPZ01ZTGdoX3M,Road,Fracture on concrete road. Wide.,,https://drive.google.com/open?id=0B3roOl6qm5iSRDZWdC1jZ25oTUE,,2016-06-21-04-59-16
3,9,06/16/2016 14:59,"20.51658619, -100.80916286","14Q, 311353.31722497, 2269692.50153925",Fray Toribio Molina Street,Poniente,Structural Measurement,330,-,1.01,7.2,https://drive.google.com/open?id=0B6MCY2doAFR0LVlXRGFWSk5PdEU,https://drive.google.com/open?id=0B-k-j9njrUiLa3JwNS1VeWZfdUk,Other,Tilting telephone pole,https://drive.google.com/open?id=0B-k-j9njrUiLaWxCZGc1UEgwUGM,Road,Cracks on asphalt. Very small and scattering. 6cm apart.,https://drive.google.com/open?id=0B-k-j9njrUiLajk2NlZROUNEMG8,Door,offset fence.,,https://drive.google.com/open?id=0B3roOl6qm5iSRDZWdC1jZ25oTUE,,2016-06-21-05-01-45
3,11,06/16/2016 15:17,"20.51720438, -100.80931722","14Q, 311337.97531474, 2269761.11862787",Pedro de Gante Street intersection Luis Velasco Street,Poniente,Structural Measurement,328,-,-,8.95,https://drive.google.com/open?id=0B6MCY2doAFR0cVlXOFNGZmIyX1E,https://drive.google.com/open?id=0B-k-j9njrUiLd1hkbjFsMWRscHc,Door,Offset on house's fence.,https://drive.google.com/open?id=0B-k-j9njrUiLR04yeHJpa1VXQlU,Road,Numerous cracks on street. Asphalt.,https://drive.google.com/open?id=0B3roOl6qm5iSWkMxaTRUdGhrbHc,Road,Cracks on street.,,https://drive.google.com/open?id=0B3roOl6qm5iSRDZWdC1jZ25oTUE,,2016-06-21-05-03-43
4,2,06/16/2016 13:36,"20.514, -100.8038",,1 block down from the highway on Montes de Oca Street,Oriente,Image,,,0.07,,The normal fault has cracked the whole width of the road and continued into the vacant market,https://drive.google.com/file/d/0B2GGWRgYVZy8X0ZzZndGN0Z4bDA/view,Road,,,Wall,,,Wall,,,,,2016-06-21-03-00-44
4,1,06/16/2016 13:15,"20.51289434, -100.8036854",,,Poniente,Structural Measurement,,,,,,https://drive.google.com/file/d/0B2GGWRgYVZy8SmZBdHFWYzZrSE0/view,Road,This is the offset on the highway that looks like it caused the cracks on the curb on the opposite side,https://drive.google.com/file/d/0B2GGWRgYVZy8dHRhcURrZnVWSGM/view,Road,As you can see there are 2 parts of the brick wall that are clearly offset by the fault. It is a little unclear as to wear exactly the fault runs but more or less in between the 2 offset parts of the wall  Stage 1,https://drive.google.com/file/d/0B2GGWRgYVZy8enN6OUROZVl3bTQ/view,Road,10 cracks on right side of highway (picture does not include all cracks but it stops at 10 then gets much more straight,,,,2016-06-21-03-07-25
4,4,06/16/2016 14:02,"20.5183, -100.8044",,"From large blue cracked wall to tree and truck on the other side, passing a taco place",Oriente,Structural Measurement,330,,0.37,,https://docs.google.com/spreadsheets/d/1H9I2kAQq6QEobCIXyJhNoafxEipMrQx20SZgsFa5IFI/edit?usp=sharing,https://drive.google.com/open?id=0B2GGWRgYVZy8dWxVN2h5Q1lseWM,Wall,Large blue wall with students for scale,https://drive.google.com/open?id=0B2GGWRgYVZy8a24xdnB2QkVmbWM,Road,Students on street with visible dip,,Wall,,Screenshot_2016-06-17-19-49-06.png,https://drive.google.com/open?id=0B_ovWS94gyA5Mk5xc3NtMUQzeUU,,2016-06-21-03-21-37
4,5,06/16/2016 14:30,"20.5196, -100.8049",,"Busy street where we stopped for lunch, watched someone almost get arrested, and encountered a local homeless individual",Oriente,Structural Measurement,338,,,,https://docs.google.com/spreadsheets/d/1H9I2kAQq6QEobCIXyJhNoafxEipMrQx20SZgsFa5IFI/edit?usp=sharing,https://drive.google.com/open?id=0B2GGWRgYVZy8X2ItMUxoREdyYUk,Road,Main road called Boulevard Adolfo Lopez Mateos,,Wall,,,Wall,,Screenshot_2016-06-17-19-49-06.png,https://drive.google.com/open?id=0B_ovWS94gyA5Mk5xc3NtMUQzeUU,,2016-06-21-03-28-21
4,6,06/16/2016 14:35,"20.5205, -100.8054",,Busy street corner where we had to hurry for safety reasons,Oriente,Structural Measurement,321,,41,,https://docs.google.com/spreadsheets/d/1H9I2kAQq6QEobCIXyJhNoafxEipMrQx20SZgsFa5IFI/edit?usp=sharing,https://drive.google.com/open?id=0B2GGWRgYVZy8UUNQVVdvQVI0UzA,Road,Street view from top of cracked sidewalk along the fault,https://drive.google.com/open?id=0B2GGWRgYVZy8WjFOa0hkTDFPZnc,Sidewalk,Facing the cracked sidewalk from faulting,,Wall,,Screenshot_2016-06-17-19-49-06.png,https://drive.google.com/open?id=0B_ovWS94gyA5Mk5xc3NtMUQzeUU,Data less accurate because of rush,2016-06-21-03-43-10
" 
    Team Number 
   "," 
    Station Number 
   "," 
    Date and Time of Data 
   "," 
    Coordinates of Site 
   "," 
    Prepended text 
   "," 
    Station references 
   "," 
    Fault Name 
   "," 
    Data Type 
   "," 
    Strike of Fault 
   "," 
    Angle Between Surface and Slip or Dip 
   "," 
    Throw of Fault 
   "," 
    Slip of Fault 
   "," 
    Hand Written Notes 
   "," 
    Image 1 Link 
   "," 
    Image 1 Subject 
   "," 
    Image 1 Description and Key Words 
   "," 
    Image 2 Link 
   "," 
    Image 2 Subject 
   "," 
    Image 2 Description and Key Words 
   "," 
    Image 3 Link 
   "," 
    Image 3 Subject 
   "," 
    Image 3 Description and Key Words 
   ",Track Map Image ,Track Map URL," 
    More Comments 
   ",timestamp of the answer
Team 3,Location 5,06/16/2016 14:13,"20.51288812, -100.8078666","Q14, 311483.9895, 2269281.598",Rafael Martínez Street,Poniente,Structural Measurement,350,,.38 m,7 m,https://drive.google.com/open?id=0B6MCY2doAFR0Z0pGZVI0SDgzSVk,https://drive.google.com/open?id=0B-k-j9njrUiLMTNGMzNudjFxOXM,Door,Offset on door,https://drive.google.com/open?id=0B-k-j9njrUiLNGtaZnJ3N1BXc1k,Sidewalk,38 cm vertical offset,https://drive.google.com/open?id=0B-k-j9njrUiLeUF2S0JqWHpjc2s,Road,Fracture on asphalt. Near fruit store,,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-47-26
Team 3,Location 10,06/16/2016 15:08,"20.51701663, -100.8093358","Q14, 311335.8052, 2269740.355",Fray Ignacion Castorena Street,Poniente,Structural Measurement,331,,1.18 m,7.15 m,https://drive.google.com/open?id=0B6MCY2doAFR0TS1WN19UWVQ1VG8,https://drive.google.com/open?id=0B3roOl6qm5iSTmE4Sko5d1NaMlU,Road,Fracture along road. Around 10 m.,https://drive.google.com/open?id=0B-k-j9njrUiLQndPenpURkdjbEU,Road,,,Wall,,,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-52-24
Team 3,Location 2,06/16/2016 13:14,"20.5302369, -100.8094721","14Q, 311337.7979, 2271204.109",Av. Constituyentes 317 (South Side on Road),Poniente,Structural Measurement,334,-,.8 m,4.5 m,https://drive.google.com/open?id=0B6MCY2doAFR0NzltaDBLN3JhUlU,https://drive.google.com/open?id=0B3roOl6qm5iSTmE4Sko5d1NaMlU,Road,"Cracks on road, ~10m",https://drive.google.com/open?id=0B-k-j9njrUiLQndPenpURkdjbEU,Wall,,,Wall,,,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-54-11
Team 3,Location 10 Corrected,06/16/2016 15:08,"20.51701663, -100.8093358","Q14, 311335.8052, 2269740.355",Fray Ignacion Castorena Street,Poniente,Structural Measurement,331,,1.18 m,7.15 m,https://drive.google.com/open?id=0B6MCY2doAFR0TS1WN19UWVQ1VG8,https://drive.google.com/open?id=0B-k-j9njrUiLSU5ld3JwRkpjQjQ,Door,,https://drive.google.com/open?id=0B-k-j9njrUiLWE9XX2lKdlhiSFU,Road,,https://drive.google.com/open?id=0B-k-j9njrUiLT25vdElrWkFvN2c,Road,,,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-57-35
Team 3,Location 13,06/16/2016 15:31,"20.51775301, -100.8094391","Q14, 311325.9411, 2269821.997",Blvd. Adolfo López Mateos on Concord Colchas y Blancos,Poniente,Structural Measurement,342,,1.18 m,5.7 m,https://drive.google.com/open?id=0B6MCY2doAFR0b3MxeF9mSWhHaGM,https://drive.google.com/open?id=0B-k-j9njrUiLdWt1eHZZMG1WRXM,Sidewalk,26 cm crack.,https://drive.google.com/open?id=0B-k-j9njrUiLSDFFOGprdzZUQ00,Wall,Crack on bedding store wall,https://drive.google.com/open?id=0B-k-j9njrUiLMTh6RGlLQkF0b0U,Sidewalk,,,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-59-38
Team 4,10,06/16/2016 14:53,"20.52343257, -100.80682347",,Across the street from a lot of graffiti.,Poniente,Image,320,,165,,This is a very steep dip in the street.  There is asphalt to accommodate the large displacement through time.  The wall is slanted with graffiti.,https://lh5.googleusercontent.com/5a_ILxhXbq0v5O_X_HGOTSn_fUg4nnvS4aAKvtOfgI9kviWSe0khvr5eChKLYcSLMM66NA=w1252-h518,Road,Steep dip. Street. Sidewalk.,,Wall,,,Wall,,,,"Bad part of town, measurements were rushed.",2016-06-21-02-53-26
Team 4,3,06/16/2016 13:45,"20.515, -100.803",,On Division Del Norte Avenue at the cross section,Oriente,Image,,,N/A,,looking at the horizontal and vertical dips in the road due to the fault you can identify it referencing the uneveness of the cars crossing the street.,https://drive.google.com/file/d/0B2GGWRgYVZy8aGFrMU1RaVJwTms/view,Road,This is the horizontal image,https://drive.google.com/file/d/0B2GGWRgYVZy8SVhnSkp3VVhQbjQ/view,Road,This is the vertical image,,Wall,,,,,2016-06-21-02-54-44
Team 4,11,06/16/2016 15:01,"20.52454015, -100.80734683",,It is 3:00 on rio bravo.   Look at the brick wall at bottom. Damage to the street  and sidewalk.,Oriente,Image,18,N/A,157,,It is 3:00 on rio bravo   Look at the brick wall at bottom  The street  The sidewalk,https://lh5.googleusercontent.com/oFnrtBrIsKq-_P8uU5LgKB0QTN8PcTkTZuapouoXVCMb0ew5Zx-Pkr8O4EuImgDlBb_hQg=w1252-h518,Sidewalk,Look at the car wheels for fault.,,Wall,,,Wall,,,,Mild fault.,2016-06-21-03-07-06
Team 4,9,06/16/2016 14:51,"20.5234267, -100.80646179",,right next to 8 just down the street,Oriente,Image,318,N/A,55,N/A,Where they had good Cumbria.  The last one!,https://lh6.googleusercontent.com/DTnCRBp0JmK9T3rzmVTTybgzjn8DSmOzccIq53nCpu2hTD-fSOaIGvvwl41pdaBjyqKnEA=w1252-h518,Sidewalk,Stairs. Street. Curb.,,Wall,,,Wall,,,,,2016-06-21-03-28-34
Team 4,12,06/16/2016 15:23,"20.52594739, -100.8076422",,Sonora dead ended.,Universidad,Structural Measurement,,,,,,https://drive.google.com/file/d/0B2GGWRgYVZy8THBlQWpOaHIxeE0/view?usp=sharing,Wall,We can see that the fault have deformed the level of the wall.,https://drive.google.com/file/d/0B2GGWRgYVZy8YzFaWV9qakZiWVE/view?usp=sharing,Wall,The displacement of the wall.,https://drive.google.com/file/d/0B2GGWRgYVZy8ZW5QNWhrVW53bVk/view?usp=sharing,Wall,This house has sunk one entire floor.,Screenshot_2016-06-17-19-49-06.png,,This point is not in our track because was extra work after we finished our part of the Oriente fault.,2016-06-21-03-40-14
Team 4,8,06/15/2016,,,Didn't have time to take pic  Where the sketch guy came close so we left,Oriente,Image,329,,198,,Measurements taken hastily.,,Wall,Didn't have time to take pic  Where the sketch guy came close so we left,,Wall,Didn't have time to take pic  Where the sketch guy came close so we left,,Wall,Didn't have time to take pic  Where the sketch guy came close so we left,,,Didn't have time to take pic  Where the sketch guy came close so we left,2016-06-21-03-40-35
Team 4,13,06/16/2016 16:09,"20.52450277, -100.8037547",,On september 16th st and Tampico st. In front of the Oxxo.,Universidad,Structural Measurement,,,,,,https://drive.google.com/file/d/0B2GGWRgYVZy8UlBfX1kzRVZVa0E/view?usp=sharing,Road,Map indicated the fault should be here but there was no clear evidence.,,Wall,,,Wall,,Screenshot_2016-06-17-19-49-06.png,,This point is not in our track because was extra work after we finished our part of the Oriente fault.,2016-06-21-03-47-02
Team 4,8,06/15/2016 14:40,"20.52098103, -100.80562972",,7,Oriente,Image,337,,142,,The side walk is crooked  Just heard a car hit the bottom because of the large dip,blob:https%3A//drive.google.com/6c095082-13e4-475c-9404-7089a656ac55,Sidewalk,The side walk is crooked  Just heard a car hit the bottom because of the large dip,blob:https%3A//drive.google.com/739be398-9981-4aac-a11f-b0fdd1a58edd,Road,,,Wall,,,,,2016-06-21-03-50-04
Team3,Locality 1,06/16/2016 13:06,"20.530, -100.8094","14Q,311337.79, 2271204.1086",Av. Constituyentes 317 (South Side),Poniente,Structural Measurement,276,-,0.17,0.87,https://drive.google.com/open?id=0B6MCY2doAFR0RmtYVDlaUEE4dUk,https://drive.google.com/open?id=0B-k-j9njrUiLM0xsb1UtanlxRms,Sidewalk,Fault on concrete running to pavement,https://drive.google.com/open?id=0B-k-j9njrUiLX1hrX0Q0c0xmaUE,Sidewalk,Fault on concrete with 7cm of displacement,https://drive.google.com/open?id=0B-k-j9njrUiLRXdJNjB4RVlZd0E,Door,Fault on concrete running to pavement,TrackTeam3.jpg,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-44-10
Team3,Locality 6,06/16/2016 14:18,"20.5130879,-100.807948","14Q, 311475.7409, 2269303.809",Villagomez Street,Poniente,Structural Measurement,345,-,-,4,https://drive.google.com/open?id=0B6MCY2doAFR0R2N5UmoxV1l6S2s,https://drive.google.com/open?id=0B-k-j9njrUiLTFhRYVJqSHdvRzQ,Other,Fractured roof,https://drive.google.com/open?id=0B-k-j9njrUiLWXEwOFpXb2h6WDA,Sidewalk,Sidewalk with missing pieces,https://drive.google.com/open?id=0B-k-j9njrUiLTG1vMk9NWm9PRlE,Sidewalk,Sidewalk presenting slip,TrackTeam3.jpg,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-51-48
Team3,Locality 8,06/16/2016 14:46,"20.516,-100.809","14Q,311364.368,2269631.7",101 A José María Pino Suárez Street,Poniente,Structural Measurement,328,-,1.17,8.85,https://drive.google.com/open?id=0B6MCY2doAFR0d1JHcldHQWNCTEE,https://drive.google.com/open?id=0B-k-j9njrUiLN1R3TmZwYnAxQ0U,Sidewalk,Sidewalk presenting a crack 0.7 wide,https://drive.google.com/open?id=0B-k-j9njrUiLQktJUG1ZOUdhSzg,Road,Crack on asphalt across the street,https://drive.google.com/open?id=0B-k-j9njrUiLQXZ4aVQ4Z0h5dHc,Sidewalk,Crack on concrete in front of a grocery store,TrackTeam3.jpg,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-55-55
Team3,Locality 12,06/16/2016 15:23,"20.5177113,-100.8094229","14Q,311327.5754,2269817.361",110 Luis Velasco Street,Poniente,Structural Measurement,325,-,1.25,4.6,https://drive.google.com/open?id=0B6MCY2doAFR0ZTd1Qk9zMzJVQXc,https://drive.google.com/open?id=0B3roOl6qm5iSc2RwVklNdXUyRlk,Road,Fault across the road,https://drive.google.com/open?id=0B-k-j9njrUiLOGNXemFwYmx5SEk,Other,Bending pole,https://drive.google.com/open?id=0B-k-j9njrUiLcjhQbkR3NENnT28,Wall,Fault on asphalt,TrackTeam3.jpg,https://drive.google.com/open?id=0B3roOl6qm5iSSTlOVEJzTTB1V0U,,2016-06-21-04-57-56
